Type,St,Rest_Area,Rte,MP,Mun,Co,Lat,Long,Total_Spac,Truck_Spac,Hours,Limit,Comment,Rest_Stop
Public,AL,Conecuh County Rest Area,I-65 NB,84.208,Evergreen,Conecuh,31.336613,-87.114501,92.0,29.0,24 hour,no limits,,Conecuh County Rest Area
Public,AL,Conecuh County Rest Area,I-65 SB,89.09,Evergreen,Conecuh,31.375505,-87.046372,95.0,28.0,24 hour,no limits,,Conecuh County Rest Area
Public,AL,Dale County Rest Area,US-231 NB / SB,37.847,Ozark,Dale,31.391802,-85.583905,38.0,10.0,24 hour,no limits,,Dale County Rest Area
Public,GA,Georgia Weigh Station Region 9 South (McIntosh),I-95S,54.0,Darien,McIntosh,31.477,-81.448,58.0,58.0,24 hour,24 hour,,Georgia Weigh Station Region 9 South (McIntosh)
Public,GA,Georgia Weigh Station Region 9 North (McIntosh),I-95N,54.0,Darien,McIntosh,31.477,-81.446,56.0,56.0,24 hour,24 hour,,Georgia Weigh Station Region 9 North (McIntosh)
Public,TX,"El Paso County SRA, westbound",I-10W,51.0,Fabens,El Paso,31.503964,-106.116959,22.0,8.0,24,24,,"El Paso County SRA, westbound"
Public,TX,"El Paso County SRA, eastbound",I-10E,51.0,Fabens,El Paso,31.507028,-106.121611,20.0,8.0,24,24,,"El Paso County SRA, eastbound"
Public,TX,Ward County SRA eastbound,I-20E,69.0,Monahans,Ward,31.538086,-103.071687,58.0,26.0,24,24,,Ward County SRA eastbound
Public,TX,"Ward County SRA, eastbound",I-20E,69.0,Pyote,Ward,31.539133,-103.067798,58.0,26.0,24,24,,"Ward County SRA, eastbound"
Public,TX,"Ward County SRA, westbound",I-20W,69.0,Pyote,Ward,31.53974,-103.067922,58.0,26.0,24,24,,"Ward County SRA, westbound"
Public,TX,Ward County SRA westbound,I-20W,69.0,Monahans,Ward,31.540771,-103.063924,58.0,26.0,24,24,,Ward County SRA westbound
Public,MS,NHS Welcome Center Adams County Welcome Center,US 84,0.0,Natchez,Adams,31.554505,-91.412336,18.0,9.0,Trucks are no longer allowed to park at this facility however truck drivers may stop to use restrooms according to facility staff.,,,NHS Welcome Center Adams County Welcome Center
Public,GA,GDOT Rest Area 9,I-75S,85.0,Sycamore,Turner,31.634428,-83.584359,110.0,52.0,24 hour,24 hour,,GDOT Rest Area 9
Public,TX,Coke County SRA,US87,0.0,Water Valley,Coke,31.703037,-100.781489,17.0,5.0,24,24,,Coke County SRA
Public,GA,GDOT Rest Area 10,I-75N,85.0,Ashburn,Turner,31.750841,-83.661864,97.0,62.0,24 hour,24 hour,,GDOT Rest Area 10
Public,AZ,Canoa Ranch (NB),I-19N,33.0,Arivaca Junction,Pima,31.7658,-111.035,0.0,0.0,All Hours,No Limit,,Canoa Ranch (NB)
Public,MS,NHS Rest Area Copiah County I-55 NB,I-55 NB,53.0,,Copiah,31.769083,-90.433222,33.0,10.0,24/7,no restrictions,,NHS Rest Area Copiah County I-55 NB
Public,AZ,Canoa Ranch (SB),I-19S,33.0,Arivaca Junction,Pima,31.7708,-111.0341,0.0,0.0,All Hours,No Limit,,Canoa Ranch (SB)
Public,MS,NHS Rest Area Copiah County I-55 SB,I-55 SB,53.0,,Copiah,31.771106,-90.43514,31.0,10.0,24/7,no restrictions,,NHS Rest Area Copiah County I-55 SB
Public,AL,Barbour County Rest Area,US-431 NB / SB,58.835,Eufaula,Barbour,31.784001,-85.174616,52.0,12.0,24 hour,no limits,,Barbour County Rest Area
Public,MS,NHS Parking Area Jones County I-59 NB,I-59 NB,105.0,Sandersville,Jones,31.805582,-89.052727,36.0,16.0,24/7,,,NHS Parking Area Jones County I-59 NB
Public,MS,NHS Parking Area Jones County I-59 SB,I-59 SB,108.0,,Jones,31.850773,-89.049677,36.0,16.0,24/7,,,NHS Parking Area Jones County I-59 SB
Public,AL,Butler County Rest Area,I-65 NB,132.841,Greenville,Butler,31.881421,-86.610657,49.0,11.0,24 hour,no limits,,Butler County Rest Area
Public,AL,Butler County Rest Area,I-65 SB,133.234,Greenville,Butler,31.886451,-86.60757,37.0,11.0,24 hour,no limits,,Butler County Rest Area
Public,TX,Navarro County SRA Southbound,I-45S,216.0,Richland,Navarro,31.911722,-96.395358,56.0,28.0,24,24,,Navarro County SRA Southbound
Public,TX,Hill County SRA northbound,I-35N,0.0,Abbott,Hill,31.911817,-97.095124,102.0,60.0,24,24,,Hill County SRA northbound
Public,TX,Navarro County SRA Northbound,I-45N,216.0,Richland,Navarro,31.911962,-96.394031,56.0,28.0,24,24,,Navarro County SRA Northbound
Public,TX,Hill County SRA southbound,I-35S,0.0,Abbott,Hill,31.930221,-97.103916,102.0,60.0,24,24,,Hill County SRA southbound
Public,NM,NHS Rest Stop 6: Anthony Welcome Center,I-10N,164.0,Anthony,Dona Ana,32.00654,-106.5813,25.0,17.0,,,,NHS Rest Stop 6: Anthony Welcome Center
Public,AZ,Texas Canyon (EB),I-10E,320.0,Dragoon,Cochise,32.0603,-110.0769,0.0,0.0,All Hours,No Limit,,Texas Canyon (EB)
Public,AZ,Texas Canyon (WB),I-10W,320.0,Dragoon,Cochise,32.0608,-110.0782,0.0,0.0,All Hours,No Limit,,Texas Canyon (WB)
Public,GA,GDOT Rest Area 13,I-75N,108.0,Vienna,Dooly,32.0738,-83.763454,160.0,53.0,24 hour,24 hour,,GDOT Rest Area 13
Public,GA,Georgia Weigh Station Region 7 East (Bryan),I-16E,144.0,Blichton,Bryan,32.167,-81.443,35.0,35.0,24 hour,24 hour,,Georgia Weigh Station Region 7 East (Bryan)
Public,GA,Georgia Weigh Station Region 7 West (Bryan),I-16W,144.0,Blichton,Bryan,32.169,-84.444,35.0,35.0,24 hour,24 hour,,Georgia Weigh Station Region 7 West (Bryan)
Public,NM,NHS Rest Stop 2: Yucca,I-10E,54.0,Deming,Luna,32.203017,-108.248603,24.0,6.0,,,,NHS Rest Stop 2: Yucca
Public,GA,GDOT Rest Area 14,I-75S,118.0,Montezuma,Dooly,32.209603,-83.746019,149.0,59.0,24 hour,24 hour,,GDOT Rest Area 14
Public,GA,Georgia Weigh Station Region 7 (Chatham ),I-95S,110.0,Savannah,Chatham,32.216,-81.174,18.0,18.0,24 hour,24 hour,,Georgia Weigh Station Region 7 (Chatham )
Public,GA,Georgia Visitor Information Center - Savannah,I-95S,111.0,Savannah,Chatham,32.217,-81.175,143.0,14.0,24 hour,24 hour,,Georgia Visitor Information Center - Savannah
Public,NM,NHS Rest Stop 3: Gage,I-10W,61.0,Gage,Luna,32.224401,-108.122806,24.0,10.0,,,,NHS Rest Stop 3: Gage
Public,SC,JASPER WELCOME CENTER,I-95N,4.3,JASPER,JASPER,32.255886657,-81.099839748,139.0,36.0,24,24,,
Public,NM,NHS Rest Stop 5: Fairacres (scenic view/overlook),I-10E,135.0,Las Cruces,Dona Ana,32.28144,-106.86675,18.0,10.0,,,,NHS Rest Stop 5: Fairacres (scenic view/overlook)
Public,TX,Howard County SRA,I-20E,191.0,Coahoma,Howard,32.300635,-101.260137,25.0,10.0,24,24,,Howard County SRA
Public,MS,NHS Rest Area Scott County I-20 WB,I-20 WB,79.0,Morton,Scott,32.305563,-89.699134,65.0,23.0,24/7,"after 24 hrs, the District requests reason for extended stay",,NHS Rest Area Scott County I-20 WB
Public,MS,NHS Welcome Center Warren County Welcome Center,I-20 @ Old US 61,1.0,Vicksburg,Warren,32.311611,-90.900442,37.0,8.0,24/7,30 minutes,,NHS Welcome Center Warren County Welcome Center
Public,LA,Delta Weigh Scale,I-20E,186.0,Delta,Madison,32.319566,-90.947757,0.0,10.0,,,,Delta Weigh Scale
Public,LA,Delta Weigh Scale,I-20W,186.0,Delta,Madison,32.320296,-90.947871,0.0,10.0,,,,Delta Weigh Scale
Public,MS,NHS Rest Area Scott County I-20 EB,I-20 EB,91.0,Forest,Scott,32.323757,-89.441722,50.0,16.0,24/7,"after 24 hrs, the District requests reason for extended stay",,NHS Rest Area Scott County I-20 EB
Public,LA,Mound Rest Area,I-20W,185.0,Mound,Madison,32.325525,-90.98968,129.0,13.0,24,,,Mound Rest Area
Public,TX,Mitchell County SRA,I-20W,204.0,Westbrook,Mitchell,32.343249,-101.063071,26.0,10.0,24,24,,Mitchell County SRA
Public,MS,NHS Parking Area Warren County I-20 EB,I-20 EB,6.0,Vicksburg,Warren,32.349721,-90.809898,32.0,12.0,24/7,no restrictions,,NHS Parking Area Warren County I-20 EB
Public,MS,NHS Weigh Station Warren County I-20 EB,I-20 EB,6.0,Vicksburg,Warren,32.352041,-90.790892,15.0,15.0,Weigh Station parking area is only used for inspections and regulatory activities.,,,NHS Weigh Station Warren County I-20 EB
Public,NM,NHS Rest Stop 1: Road Forks (name from original survey),I-10E,21.0,Lordsburg (Welcome Center),Hidalgo,32.352485,-108.742815,37.0,10.0,,,,NHS Rest Stop 1: Road Forks (name from original survey)
Public,MS,NHS Weigh Station Warren County I-20 WB,I-20 WB,9.0,Vicksburg,Warren,32.354529,-90.753942,15.0,15.0,Weigh Station parking area is only used for inspections and regulatory activities.,,,NHS Weigh Station Warren County I-20 WB
Public,MS,NHS Welcome Center Lauderdale County Welcome Center,I-20/I-59 WB,163.0,Toomsuba,Lauderdale,32.410898,-88.534441,75.0,15.0,24/7,no restrictions,,NHS Welcome Center Lauderdale County Welcome Center
Public,MS,Weigh Station Lauderdale County US 80,US 80,0.0,Kewanee,Lauderdale,32.424303,-88.441293,0.0,0.0,Weigh Station parking area is only used for inspections and regulatory activities.,,,Weigh Station Lauderdale County US 80
Public,TX,"Callahan County SRA, westbound",I-20W,297.0,Clyde,Callahan,32.427487,-99.573561,22.0,8.0,24,24,,"Callahan County SRA, westbound"
Public,TX,"Callahan County SRA, eastbound",I-20E,296.0,Clyde,Callahan,32.427746,-99.581477,24.0,10.0,24,24,,"Callahan County SRA, eastbound"
Public,SC,JASPER TRUCK PARKING AREA,I-95N,18.0,RIDGEVILLE,JASPER,32.429532222,-80.999428056,0.0,28.0,24,24,,
Public,SC,JASPER TRUCK PARKING AREA,I-95S,18.0,RIDGEVILLE,JASPER,32.430771543,-81.002371461,0.0,28.0,24,24,,
Public,MS,NHS Weigh Station Lauderdale County I-59 NB/I-20 EB,I-59 NB/I-20 EB,170.0,Kewanee,Lauderdale,32.437383,-88.43573,10.0,10.0,Weigh Station parking area is only used for inspections and regulatory activities.,,,NHS Weigh Station Lauderdale County I-59 NB/I-20 EB
Public,MS,NHS Weigh Station Lauderdale County I-59 SB/I-20 WB,I-59 SB/I-20 WB,170.0,Kewanee,Lauderdale,32.438176,-88.436594,10.0,10.0,Weigh Station parking area is only used for inspections and regulatory activities.,,,NHS Weigh Station Lauderdale County I-59 SB/I-20 WB
Public,AL,Sumter County Welcome Center,I-59 NB,0.106,Cuba,Sumter,32.449251,-88.402141,138.0,57.0,24 hour,no limits,,Sumter County Welcome Center
Public,LA,Greenwood Rest Area,I-20E,2.0,Greenwood,Caddo,32.450663,-94.001297,91.0,25.0,24,,,Greenwood Rest Area
Public,LA,Greenwood Weigh Scale,I-20E,1.0,Greenwood,Caddo,32.452101,-94.023184,0.0,10.0,,,,Greenwood Weigh Scale
Public,LA,Greenwood Weigh Scale,I-20W,1.0,Greenwood,Caddo,32.452528,-94.02112,0.0,10.0,,,,Greenwood Weigh Scale
Public,TX,"Nolan County SRA, eastbound",I-20E,256.0,Trent,Nolan,32.486959,-100.209537,22.0,8.0,24,24,,"Nolan County SRA, eastbound"
Public,TX,"Nolan County SRA, westbound",I-20W,257.0,Trent,Nolan,32.487429,-100.208616,19.0,5.0,24,24,,"Nolan County SRA, westbound"
Public,TX,"Nolan County SRA, westbound",I-20W,538.0,Trent,Nolan,32.487429,-100.208616,19.0,5.0,24,24,,"Nolan County SRA, westbound"
Public,NM,NHS Rest Stop 4: Butterfield Trail,US 180S,145.0,Deming,Luna,32.495574,-107.978868,10.0,6.0,,,,NHS Rest Stop 4: Butterfield Trail
Public,AL,Macon County Rest Area,I-85 NB,43.6,Tuskegee,Macon,32.496751,-85.618187,51.0,18.0,24 hour,no limits,,Macon County Rest Area
Public,GA,GDOT Rest Area 88,I-16W,46.0,Dudley,Laurens,32.505232,-83.018039,41.0,14.0,24 hour,24 hour,,GDOT Rest Area 88
Public,AL,Macon County Rest Area,I-85 SB,44.55,Tuskegee,Macon,32.505846,-85.606163,53.0,17.0,24 hour,no limits,,Macon County Rest Area
Public,GA,GDOT Rest Area 87,I-16E,44.0,Dudley,Laurens,32.508862,-83.048026,58.0,22.0,24 hour,24 hour,,GDOT Rest Area 87
Public,TX,"Van Zandt County SRA, eastbound",I-20E,0.0,Van,Van Zandt,32.514028,-95.686326,45.0,15.0,24,24,,"Van Zandt County SRA, eastbound"
Public,TX,"Van Zandt County SRA, westbound",I-20W,538.0,Van,Van Zandt,32.515266,-95.686997,45.0,15.0,24,24,,"Van Zandt County SRA, westbound"
Public,TX,Andrews County SRA northbound,US385N,0.0,Andrews,Andrews,32.520126,-102.61248,20.0,6.0,24,24,,Andrews County SRA northbound
Public,LA,Tremont EB Rest Area,I-20W,97.0,Tremont,Lincoln,32.529096,-92.44871,55.0,21.0,24,,,Tremont EB Rest Area
Public,LA,Tremont WB Rest Area,I-20E,95.0,Tremont,Lincoln,32.532088,-92.473897,54.0,21.0,24,,,Tremont WB Rest Area
Public,NM,NHS Rest Stop 7: Ft. Selden,I-25N,23.0,Radium Springs,Dona Ana,32.550997,-106.921422,23.0,4.0,,,,NHS Rest Stop 7: Ft. Selden
Public,NM,NHS Rest Stop 8: Ft. Selden,I-25S,23.0,Radium Springs,Dona Ana,32.5526,-106.9234,24.0,3.0,,,,NHS Rest Stop 8: Ft. Selden
Public,GA,Georgia Visitor Information Center - Columbus,I-185N,12.0,Columbus,Muscogee,32.571,-84.963,56.0,9.0,24 hour,24 hour,,Georgia Visitor Information Center - Columbus
Public,TX,"Palo Pinto County SRA, eastbound",I-20E,390.0,Brazos,Palo Pinto,32.632406,-98.070391,22.0,8.0,24,24,,"Palo Pinto County SRA, eastbound"
Public,TX,"Palo Pinto County SRA, westbound",I-20W,390.0,Brazos,Palo Pinto,32.635587,-98.069741,19.0,5.0,24,24,,"Palo Pinto County SRA, westbound"
Public,NM,NHS Rest Stop 18: City of Hobbs/K.L. Towle,US 62/180N&S,108.0,Hobbs,Lea,32.72657,-103.089802,27.0,11.0,,,,NHS Rest Stop 18: City of Hobbs/K.L. Towle
Public,CA,Sand Hills,I-8,0.0,Winterhaven,Imperial,32.737683,-114.890708,12.0,2.0,24/7,8 hours/day,,Sand Hills
Public,CA,Buckman Springs,I-8,0.0,Pine Valley,San Diego,32.757909,-116.484459,50.0,18.0,24/7,8 hours/day,,Buckman Springs
Public,AL,Maplesville Rest Area,US-82 NB / SB,105.331,Maplesville,Chilton,32.770567,-86.880846,23.0,4.0,24 hour,no limits,,Maplesville Rest Area
Public,CA,Sunbeam Eastbound,I-8 E,0.0,Seeley,Imperial,32.77356,-115.66869,30.0,9.0,24/7,8 hours/day,,Sunbeam Eastbound
Public,CA,Sunbeam Westbound,I-8W,0.0,Seeley,Imperial,32.774763,-115.669072,32.0,8.0,24/7,8 hours/day,,Sunbeam Westbound
Public,SC,COLLETON REST AREA,I-95S,47.0,Hendersonville,COLLETON,32.799608,-80.772332,151.0,56.0,24,24,,COLLETON REST AREA
Public,SC,COLLETON REST AREA,I-95N,47.0,Hendersonville,COLLETON,32.802047,-80.770929,150.0,56.0,24,24,,COLLETON REST AREA
Public,AL,Green County Rest Area,I-59 NB,37.979,Eutaw,Greene,32.841249,-87.959433,81.0,38.0,24 hour,no limits,,Green County Rest Area
Public,AL,Lanett Welcome Center,I-85 SB,78.78,Lanett,Chambers,32.841781,-85.192575,57.0,13.0,24 hour,no limits,,Lanett Welcome Center
Public,AZ,Sentinel (EB),I-8E,84.0,Sentinel,Maricopa,32.8499,-113.2651,0.0,0.0,All Hours,No Limit,,Sentinel (EB)
Public,AZ,Sentinel (WB),I-8W,84.0,Sentinel,Maricopa,32.8547,-113.2526,0.0,0.0,All Hours,No Limit,,Sentinel (WB)
Public,NM,NHS Rest Stop 19: Maljamar,US 82S,143.0,Maljamar,Lea,32.85695,-103.793297,20.0,2.0,,,,NHS Rest Stop 19: Maljamar
Public,GA,Georgia Visitor Information Center - West Point,I-85N,1.0,West Point,Harris,32.859,-85.172,102.0,19.0,24 hour,24 hour,,Georgia Visitor Information Center - West Point
Public,AL,Green County Rest Area,I-59 SB,39.776,Eutaw,Greene,32.85951,-87.93732,74.0,31.0,24 hour,no limits,,Green County Rest Area
Public,GA,GDOT Rest Area 19,I-475,8.0,Macon,Bibb,32.867945,-83.753972,112.0,38.0,24 hour,24 hour,,GDOT Rest Area 19
Public,AL,Chilton County Rest Area,I-65 NB,212.915,Clanton,Chilton,32.901368,-86.632719,101.0,22.0,24 hour,no limits,,Chilton County Rest Area
Public,AL,Chilton County Rest Area,I-65 SB,213.695,Clanton,Chilton,32.911013,-86.639777,92.0,24.0,24 hour,no limits,,Chilton County Rest Area
Public,GA,GDOT Rest Area 22,I-75S,179.0,Smarr,Monroe,32.972366,-83.827849,129.0,57.0,24 hour,24 hour,,GDOT Rest Area 22
Public,SC,CLOSED,I-26W,202.0,Ladson,BERKELEY,33.011606,-80.110535,0.0,0.0,,,,CLOSED
Public,TX,Haskell County SRA,US277S,257.0,Stamford,Haskell,33.025371,-99.780162,19.0,5.0,24,24,,Haskell County SRA
Public,AZ,Sacaton (WB),I-10W,183.0,Sacaton,Pinal,33.0281,-111.7726,0.0,0.0,All Hours,No Limit,,Sacaton (WB)
Public,AZ,Sacaton (EB),I-10E,181.0,Sacaton,Pinal,33.0426,-111.7843,0.0,0.0,All Hours,No Limit,,Sacaton (EB)
Public,GA,Georgia Weigh Station Region 6 South (Monroe),I-75S,190.0,Forsyth,Monroe,33.069,-83.973,14.0,14.0,24 hour,24 hour,,Georgia Weigh Station Region 6 South (Monroe)
Public,GA,Georgia Weigh Station Region 6 North(Monroe),I-75N,190.0,Forsyth,Monroe,33.07,-83.973,14.0,14.0,24 hour,24 hour,,Georgia Weigh Station Region 6 North(Monroe)
Public,CA,Two Rivers,Hwy 111,0.0,Calipatria,Imperial,33.08172,-115.52324,19.0,5.0,24/7,8 hours/day,,Two Rivers
Public,GA,Georgia Weigh Station Region 5 North (Troup),I-85N,22.5,LaGrange,Troup,33.083,-84.916,20.0,20.0,24 hour,24 hour,,Georgia Weigh Station Region 5 North (Troup)
Public,GA,Georgia Weigh Station Region 5 South (Troup),I-85S,22.5,LaGrange,Troup,33.087,-84.915,20.0,20.0,24 hour,24 hour,,Georgia Weigh Station Region 5 South (Troup)
Public,SC,DORCHESTER TRUCK PARKING AREA,I-95S,73.0,ST GEORGE,DORCHESTER,33.159430833,-80.622048056,0.0,25.0,24,24,,
Public,SC,DORCHESTER TRUCK PARKING AREA,I-95N,73.0,ST GEORGE,DORCHESTER,33.159824167,-80.619893889,0.0,25.0,24,24,,
Public,TX,"Franklin County SRA, eastbound",I-30E,143.0,Saltillo,Franklin,33.164646,-95.286186,22.0,8.0,24,24,,"Franklin County SRA, eastbound"
Public,TX,"Franklin County SRA, westbound",I-30W,143.0,Saltillo,Franklin,33.165712,-95.286426,22.0,8.0,24,24,,"Franklin County SRA, westbound"
Public,MS,NHS Rest AreaHolmes County I-55 NB,I-55 NB,163.0,,Holmes,33.18639,-89.837013,54.0,21.0,24/7,no restrictions,,NHS Rest AreaHolmes County I-55 NB
Public,AL,Tuscaloosa County Rest Area,I-59 NB,84.621,Cottondale,Tuscaloosa,33.188201,-87.328571,149.0,63.0,24 hour,no limits,,Tuscaloosa County Rest Area
Public,AL,Tuscaloosa County Rest Area,I-59 SB,85.203,Cottondale,Tuscaloosa,33.190834,-87.319032,156.0,64.0,24 hour,no limits,,Tuscaloosa County Rest Area
Public,CA,Aliso Creek Northbound,I-5N,0.0,Camp Pendleton,San Diego,33.269416,-117.436509,109.0,27.0,24/7,8 hours/day,,Aliso Creek Northbound
Public,CA,Aliso Creek Southbound,I-5S,0.0,Camp Pendleton,San Diego,33.272233,-117.444233,118.0,29.0,24/7,8 hours/day,,Aliso Creek Southbound
Public,TX,Wise County SRA,US287,0.0,Decatur,Wise,33.286077,-97.633395,22.0,8.0,24,24,,Wise County SRA
Public,MS,NHS Rest Area Carroll County I-55 SB,I-55 SB,172.0,Vaiden,Carroll,33.305302,-89.784463,36.0,10.0,24/7,8 hrs or min hrs to maintain driver's log requirement,,NHS Rest Area Carroll County I-55 SB
Public,MS,NHS Welcome Center Washington County Welcome Center,US 82,0.0,Greenville,Washington,33.38446,-91.066879,34.0,5.0,Trucks are no longer allowed to park at this facility however truck drivers may stop to use restrooms according to facility staff.,,,NHS Welcome Center Washington County Welcome Center
Public,NM,NHS Rest Stop 20: Waldrop,US 380E,196.0,Roswell,Chaves,33.417965,-103.814675,14.0,4.0,,,,NHS Rest Stop 20: Waldrop
Public,SC,ORANGEBURG REST AREA,I-26W,152.0,Fersners,ORANGEBURG,33.480817,-80.756254,107.0,46.0,24,24,,ORANGEBURG REST AREA
Public,GA,Georgia Weigh Station Region 4 West (Columbia),I-20W,187.0,Groveton,Columbia,33.487,-82.237,31.0,31.0,24 hour,24 hour,,Georgia Weigh Station Region 4 West (Columbia)
Public,GA,Georgia Weigh Station Region 4 East (Columbia),I-20E,187.0,Groveton,Columbia,33.487,-82.233,55.0,55.0,24 hour,24 hour,,Georgia Weigh Station Region 4 East (Columbia)
Public,SC,ORANGEBURG REST AREA,I-95N,99.0,Parlersville,ORANGEBURG,33.496243,-80.46406,45.0,16.0,24,24,,ORANGEBURG REST AREA
Public,SC,SANTEE WELCOME CENTER,I-95S,99.0,Parlersville,ORANGEBURG,33.496243,-80.46406,44.0,16.0,24,24,,SANTEE WELCOME CENTER
Public,GA,GDOT Rest Area 62,I-20E,182.0,Howell,Columbia,33.498156,-82.335888,87.0,22.0,24 hour,24 hour,,GDOT Rest Area 62
Public,GA,GDOT Rest Area 63,I-20W,182.0,Howell,Columbia,33.499775,-82.327862,84.0,40.0,24 hour,24 hour,,GDOT Rest Area 63
Public,SC,ORANGEBURG REST AREA,I-26E,150.0,Fersners,ORANGEBURG,33.501354,-80.770936,108.0,20.0,24,24,,ORANGEBURG REST AREA
Public,AR,Texarkana (WC) (3-12-A),I-30E,7.0,,Miller,33.516811,-93.935913086,106.0,40.0,24/7,24/7,,
Public,AZ,Burnt Well (EB),I-10E,86.0,Tonopah,Maricopa,33.5199,-113.0702,0.0,0.0,All Hours,No Limit,,Burnt Well (EB)
Public,AZ,Burnt Well (WB),I-10W,86.0,Tonopah,Maricopa,33.5209,-113.0673,0.0,0.0,All Hours,No Limit,,Burnt Well (WB)
Public,GA,Georgia Visitor Information Center - Augusta,I-20W,200.0,Augusta,Richmond,33.527,-82.023,223.0,46.0,24 hour,24 hour,,Georgia Visitor Information Center - Augusta
Public,SC,AIKEN WELCOME CENTER,I-20E,0.05,AIKEN,AIKEN,33.534664444,-82.004538889,93.0,22.0,24,24,,
Public,GA,GDOT Rest Area 53,I-20W,108.0,Rutledge,Morgan,33.58041,-83.577353,71.0,39.0,24 hour,24 hour,,GDOT Rest Area 53
Public,GA,GDOT Rest Area 52,I-20E,103.0,Rutledge,Morgan,33.603325,-83.662343,76.0,44.0,24 hour,24 hour,,GDOT Rest Area 52
Public,CA,Wiley's Well,I-10W,0.0,East Blythe,Riverside,33.610553,-114.900695,40.0,7.0,24/7,8 hours/day,,Wiley's Well
Public,AZ,Bouse Wash (EB),I-10E,52.0,Harcuvar,La Paz,33.6125,-113.6467,0.0,0.0,All Hours,No Limit,,Bouse Wash (EB)
Public,AZ,Bouse Wash (WB),I-10W,52.0,Harcuvar,La Paz,33.614,-113.645,0.0,0.0,All Hours,No Limit,,Bouse Wash (WB)
Public,NM,NHS Rest Stop 9: Ft. Craig,I-25N,114.0,Magdalena,Socorro,33.621416,-107.137374,16.0,5.0,,,,NHS Rest Stop 9: Ft. Craig
Public,NM,NHS Rest Stop 10: Ft. Craig,I-25S,114.0,Magdalena,Socorro,33.622589,-107.138311,18.0,16.0,,,,NHS Rest Stop 10: Ft. Craig
